Date, Open, High, Low, Close
02/20/06,15598.67,15627.05,15525.74,15598.67
02/17/06,15475.69,15520.6,15437.54,15475.69
02/16/06,15450.88,15495.8,15436.53,15450.88
02/15/06,15423.26,15514.93,15316.63,15423.26
02/14/06,15420.32,15445.07,15240.95,15420.32
02/13/06,15312.09,15355.39,15267.95,15312.09
2/10/2006,15425.95,15467.67,15355.44,15425.95
2/9/2006,15413.43,15467.67,15371.73,15413.43
2/8/2006,15373.44,15469.51,15327.07,15373.44
2/7/2006,15517.01,15560.4,15466.47,15517.01
2/6/2006,15548.06,15564.96,15374.89,15548.06
2/3/2006,15429.73,15486.74,15420.66,15429.73
2/2/2006,15691.69,15775.65,15666.94,15691.69
2/1/2006,15742.3,15808.18,15653.9,15742.3
01/27/06,15753.14,15770.45,15650.69,15753.14
01/26/06,15520.07,15563.4,15469.24,15520.07
01/25/06,15520.39,15572.38,15487.68,15520.39
01/24/06,15530.57,15551.66,15463.11,15530.57
01/23/06,15464.77,15497.93,15412.26,15464.77
01/20/06,15662.08,15788.07,15565.51,15662.08
01/19/06,15670.42,15675.27,15549.68,15670.42
01/18/06,15481.21,15525.6,15376.45,15481.21
01/17/06,15576.2,15798.52,15550.23,15576.2
01/16/06,15777.72,15816.54,15745.04,15777.72
01/13/06,15787.97,15792.36,15670.77,15787.97
1/12/2006,15719.37,15791.3,15651.96,15719.37
1/11/2006,15650.88,15725.47,15584.54,15650.88
1/10/2006,15569.91,15658.91,15500.16,15569.91
1/9/2006,15547.43,15602.88,15497.72,15547.43
1/6/2006,15344.44,15347,15252.48,15344.44
1/5/2006,15271.13,15373.79,15261.82,15271.13
1/4/2006,15200.06,15208.86,15085.44,15200.06
1/3/2006,14944.77,14945.05,14843.97,14944.77
12/30/05,14876.43,14972.2,14811.64,14876.43
12/29/05,15045.59,15151.32,15028.28,15045.59
12/28/05,15101.54,15173.48,15049.41,15101.54
12/23/05,15183.58,15226.03,15182.64,15183.58
12/22/05,15182.53,15252.45,15170.92,15182.53
12/21/05,15221.42,15272.72,15210.93,15221.42
12/20/05,15169.17,15200.7,15128.59,15169.17
12/19/05,15182.89,15200.11,15044.9,15182.89
12/16/05,15029.81,15078.37,14967.78,15029.81
12/15/05,15059.02,15078.92,15025.54,15059.02
12/14/05,14976.26,14981.45,14867.72,14976.26
12/13/05,14942.62,14995.63,14863.84,14942.62
12/12/2005,14984.4,15079.96,14972.06,14984.4
12/9/2005,14910.51,14953.34,14870.96,14910.51
12/8/2005,14879.16,15095.18,14860.54,14879.16
12/7/2005,15134.95,15134.95,14960.22,15134.95
12/6/2005,14990.61,15161.88,14967.78,14990.61
12/5/2005,15158.82,15208.86,15145.15,15158.82
12/2/2005,15200.38,15232.32,15129.29,15200.38
12/1/2005,15068.03,15068.03,14866.1,15068.03
11/30/05,14937.14,15072.84,14936.9,14937.14
11/29/05,15028.76,15062.02,14958.78,15028.76
11/28/05,15100,15133.88,15073.55,15100
11/25/05,15081.47,15100.94,15027.76,15081.47
11/24/05,15084.39,15117.88,15042.3,15084.39
11/23/05,15062.35,15071.23,14925.72,15062.35
11/22/05,14885.65,14897.8,14806.96,14885.65
11/21/05,14885.57,14942.07,14843.87,14885.57
11/18/05,14883.32,14924.62,14865.81,14883.32
11/17/05,14787.98,14788.62,14620.42,14787.98
11/16/05,14650.54,14683.99,14603.7,14650.54
11/15/05,14627.41,14671.02,14518.75,14627.41
11/14/05,14629.49,14772.93,14541.99,14629.49
11/11/2005,14740.6,14808.47,14655.73,14740.6
11/10/2005,14633.33,14642.85,14567.55,14633.33
11/9/2005,14597.55,14626.6,14417.47,14597.55
11/8/2005,14403.2,14435.24,14317.51,14403.2
11/7/2005,14365.79,14503.47,14353.9,14365.79
11/4/2005,14585.79,14668.53,14536.28,14585.79
11/3/2005,14601.59,14649.86,14546.88,14601.59
11/2/2005,14597.48,14604.5,14544.65,14597.48
11/1/2005,14572.26,14591.42,14470.58,14572.26
10/31/05,14386.37,14393.28,14255.93,14386.37
10/28/05,14215.83,14295.89,14189.47,14215.83
10/27/05,14381.06,14484.32,14376.86,14381.06
10/26/05,14458.14,14474.16,14361.76,14458.14
10/25/05,14424.88,14566.1,14422.4,14424.88
10/24/05,14402.35,14505.56,14321.61,14402.35
10/21/05,14487.85,14491.94,14308.61,14487.85
10/20/05,14408.94,14524.66,14398.97,14408.94
10/19/05,14372.76,14463.07,14345.87,14372.76
10/18/05,14597.4,14649.71,14563.52,14597.4
10/17/05,14541.35,14572.68,14449.38,14541.35
10/14/05,14485.88,14577.37,14439.13,14485.88
10/13/05,14621.83,14644.66,14508.54,14621.83
10/12/2005,14575.02,14933.12,14557.52,14575.02
10/10/2005,14898.77,14933.93,14852.33,14898.77
10/7/2005,14847.79,14899.23,14798.91,14847.79
10/6/2005,14839.3,14945.97,14823,14839.3
10/5/2005,15161.03,15317.08,15137.52,15161.03
10/4/2005,15382.21,15493,15382.21,15382.21
10/3/2005,15394.39,15452.28,15369.23,15394.39
09/30/05,15428.52,15470.51,15394.68,15428.52
09/29/05,15431.25,15432.95,15241.49,15431.25
09/28/05,15221.46,15269.04,15164.86,15221.46
09/27/05,15189.88,15312.36,15163.67,15189.88
09/26/05,15274.31,15279.04,15127.99,15274.31
09/23/05,15143.97,15169.88,15045.54,15143.97
09/22/05,15179.95,15194.01,15119.99,15179.95
09/21/05,15223.62,15271.91,15162.6,15223.62
09/20/05,15241.86,15252.84,14943.61,15241.86
09/16/05,14983.2,15035.45,14965.98,14983.2
09/15/05,15041.02,15129.59,14990.05,15041.02
09/14/05,15086.62,15097.3,14979.65,15086.62
09/13/05,15070.56,15192.92,15052.58,15070.56
9/12/2005,15199.79,15240.89,15186.57,15199.79
9/9/2005,15165.77,15188.43,15081.28,15165.77
9/8/2005,15166.17,15257.53,15156.91,15166.17
9/7/2005,15224.57,15271.21,15205.99,15224.57
9/6/2005,15160.78,15307.65,15038.65,15160.78
9/5/2005,15227.83,15244.04,15179.76,15227.83
9/2/2005,15221.89,15249.15,15131.04,15221.89
9/1/2005,15143.75,15149.61,15014.77,15143.75
08/31/05,14903.55,14927.05,14796.51,14903.55
08/30/05,14922.22,14976.47,14831.9,14922.22
08/29/05,14836.97,14861.48,14734.43,14836.97
08/26/05,14982.89,14991.64,14863.04,14982.89
08/25/05,14889.1,14963.73,14832,14889.1
08/24/05,14873.85,14969.5,14861.43,14873.85
08/23/05,14973.89,15244.9,14938.05,14973.89
08/22/05,15218.63,15225.59,15049.91,15218.63
08/19/05,15038.61,15173.5,15001.44,15038.61
08/18/05,15148.09,15455.17,15101.73,15148.09
08/17/05,15449.58,15449.58,15309.5,15449.58
08/16/05,15443.62,15508.57,15394.73,15443.62
08/15/05,15466.06,15482.15,15391.57,15466.06
8/12/2005,15450.95,15480.8,15398.3,15450.95
8/11/2005,15445.2,15477.14,15330.95,15445.2
8/10/2005,15346.41,15346.41,15095.96,15346.41
8/9/2005,15047.84,15161.79,15029.39,15047.84
8/8/2005,15108.94,15117.91,15024.54,15108.94
8/5/2005,15051.32,15083.51,14972.52,15051.32
8/4/2005,15111.54,15186.11,15076.45,15111.54
8/3/2005,15118.5,15201.82,15035.37,15118.5
8/2/2005,15137.08,15167.72,15046.84,15137.08
8/1/2005,14978.88,14989.47,14841.12,14978.88
07/29/05,14880.98,14892.29,14838.16,14880.98
07/28/05,14813.32,14899.71,14771.16,14813.32
07/27/05,14801.86,14828.02,14743.69,14801.86
07/26/05,14769.93,14840.44,14744.39,14769.93
07/25/05,14794.03,14841.58,14768.78,14794.03
07/22/05,14786.46,14800.31,14655.44,14786.46
07/21/05,14620.14,14691.74,14560.46,14620.14
07/20/05,14602.7,14673.83,14567.02,14602.7
07/19/05,14567.74,14625.08,14493.27,14567.74
07/18/05,14567,14578.69,14487.87,14567
07/15/05,14504.29,14550.17,14444.58,14504.29
07/14/05,14491.54,14497.43,14389.37,14491.54
07/13/05,14307.3,14308.37,14140.4,14307.3
7/12/2005,14146.95,14215.48,14094.7,14146.95
7/11/2005,14157.24,14157.24,14047.01,14157.24
7/8/2005,13964.47,14053.21,13920.87,13964.47
7/7/2005,14030.81,14156.92,14006.75,14030.81
7/6/2005,14149.93,14149.93,14149.93,14149.93
7/5/2005,14124.8,14124.8,14124.8,14124.8
7/4/2005,14177.87,14177.87,14177.87,14177.87
06/30/05,14201.06,14201.06,14201.06,14201.06
06/29/05,14277.28,14277.28,14277.28,14277.28
06/28/05,14287.44,14287.44,14287.44,14287.44
06/27/05,14176.04,14176.04,14176.04,14176.04
06/24/05,14230.29,14230.29,14230.29,14230.29
06/23/05,14190.44,14190.44,14190.44,14190.44
06/22/05,14161.02,14161.02,14161.02,14161.02
06/21/05,13979.35,13979.35,13979.35,13979.35
06/20/05,13945.77,13945.77,13945.77,13945.77
06/17/05,13912.03,13912.03,13912.03,13912.03
06/16/05,13833.53,13833.53,13833.53,13833.53
06/15/05,13914.3,13914.3,13914.3,13914.3
06/14/05,13904.81,13904.81,13904.81,13904.81
06/13/05,13952.02,13952.02,13952.02,13952.02
6/10/2005,13934.76,13934.76,13934.76,13934.76
6/9/2005,13898.31,13898.31,13898.31,13898.31
6/8/2005,13898.55,13898.55,13898.55,13898.55
6/7/2005,13837.29,13837.29,13837.29,13837.29
6/6/2005,13860.55,13860.55,13860.55,13860.55
6/3/2005,13818.45,13818.45,13818.45,13818.45
6/2/2005,13814.58,13814.58,13814.58,13814.58
6/1/2005,13873.07,13873.07,13873.07,13873.07
05/31/05,13867.07,13867.07,13867.07,13867.07
05/30/05,13845.1,13845.1,13845.1,13845.1
05/27/05,13714.78,13714.78,13714.78,13714.78
05/26/05,13569.99,13569.99,13569.99,13569.99
05/25/05,13562.06,13562.06,13562.06,13562.06
05/24/05,13719.32,13719.32,13719.32,13719.32
05/23/05,13699.13,13699.13,13699.13,13699.13
05/20/05,13717.42,13717.42,13717.42,13717.42
05/19/05,13698.93,13698.93,13698.93,13698.93
05/18/05,13627.01,13627.01,13627.01,13627.01
05/17/05,13667.03,13667.03,13667.03,13667.03
05/13/05,13866.81,13866.81,13866.81,13866.81
5/12/2005,13968.28,13968.28,13968.28,13968.28
5/11/2005,13939.8,13939.8,13939.8,13939.8
5/10/2005,14018.38,14018.38,14018.38,14018.38
5/9/2005,14085.09,14085.09,14085.09,14085.09
5/6/2005,14033.96,14033.96,14033.96,14033.96
5/5/2005,14061.7,14061.7,14061.7,14061.7
5/4/2005,13945.05,13945.05,13945.05,13945.05
5/3/2005,13893.98,13893.98,13893.98,13893.98
04/29/05,13908.97,13908.97,13908.97,13908.97
04/28/05,13909.42,13909.42,13909.42,13909.42
04/27/05,13839.64,13839.64,13839.64,13839.64
04/26/05,13859.58,13859.58,13859.58,13859.58
04/25/05,13750.23,13750.23,13750.23,13750.23
04/22/05,13693.55,13693.55,13693.55,13693.55
04/21/05,13597.31,13597.31,13597.31,13597.31
04/20/05,13501.63,13501.63,13501.63,13501.63
04/19/05,13444.09,13444.09,13444.09,13444.09
04/18/05,13355.23,13355.23,13355.23,13355.23
04/15/05,13638.75,13638.75,13638.75,13638.75
04/14/05,13772.4,13772.4,13772.4,13772.4
04/13/05,13799.62,13799.62,13799.62,13799.62
4/12/2005,13658.05,13658.05,13658.05,13658.05
4/11/2005,13659.93,13659.93,13659.93,13659.93
4/8/2005,13666.72,13666.72,13666.72,13666.72
4/7/2005,13602.35,13602.35,13602.35,13602.35
4/6/2005,13562.26,13562.26,13562.26,13562.26
4/4/2005,13513.41,13513.41,13513.41,13513.41
4/1/2005,13491.35,13491.35,13491.35,13491.35
03/31/05,13516.88,13516.88,13516.88,13516.88
03/30/05,13425.75,13425.75,13425.75,13425.75
03/29/05,13411.88,13411.88,13411.88,13411.88
03/24/05,13597.1,13597.1,13597.1,13597.1
03/23/05,13603.61,13603.61,13603.61,13603.61
03/22/05,13776.47,13776.47,13776.47,13776.47
03/21/05,13834.35,13834.35,13834.35,13834.35
03/18/05,13828.37,13828.37,13828.37,13828.37
03/17/05,13817.99,13817.99,13817.99,13817.99
03/16/05,13832.52,13832.52,13832.52,13832.52
03/15/05,13816.75,13816.75,13816.75,13816.75
03/14/05,13906.85,13906.85,13906.85,13906.85
3/11/2005,13890.93,13890.93,13890.93,13890.93
3/10/2005,13856.02,13856.02,13856.02,13856.02
3/9/2005,13941.47,13941.47,13941.47,13941.47
3/8/2005,13881.71,13881.71,13881.71,13881.71
3/7/2005,13771.95,13771.95,13771.95,13771.95
3/4/2005,13730.78,13730.78,13730.78,13730.78
3/3/2005,13892.37,13892.37,13892.37,13892.37
3/2/2005,13850.78,13850.78,13850.78,13850.78
3/1/2005,14061.15,14061.15,14061.15,14061.15
02/28/05,14195.35,14195.35,14195.35,14195.35
02/25/05,14157.09,14157.09,14157.09,14157.09
02/24/05,14060.91,14060.91,14060.91,14060.91
02/23/05,13957.94,13957.94,13957.94,13957.94
02/22/05,14090.52,14090.52,14090.52,14090.52
02/21/05,14111.65,14111.65,14111.65,14111.65
02/18/05,14087.87,14087.87,14087.87,14087.87
02/17/05,13967.82,13967.82,13967.82,13967.82
02/16/05,14015.49,14015.49,14015.49,14015.49
02/15/05,13995.83,13995.83,13995.83,13995.83
02/14/05,14017.23,14017.23,14017.23,14017.23
2/8/2005,13845.63,13845.63,13845.63,13845.63
2/7/2005,13795,13795,13795,13795
2/4/2005,13585.17,13585.17,13585.17,13585.17
2/3/2005,13515.33,13515.33,13515.33,13515.33
2/2/2005,13555.8,13555.8,13555.8,13555.8
2/1/2005,13578.26,13578.26,13578.26,13578.26
01/31/05,13721.69,13721.69,13721.69,13721.69
01/28/05,13650.06,13650.06,13650.06,13650.06
01/27/05,13628.91,13628.91,13628.91,13628.91
01/26/05,13623.68,13623.68,13623.68,13623.68
01/25/05,13584.06,13584.06,13584.06,13584.06
01/24/05,13386.99,13386.99,13386.99,13386.99
01/21/05,13481.02,13481.02,13481.02,13481.02
01/20/05,13543.59,13543.59,13543.59,13543.59
01/19/05,13678.63,13678.63,13678.63,13678.63
01/18/05,13604.22,13604.22,13604.22,13604.22
01/17/05,13621.65,13621.65,13621.65,13621.65
01/14/05,13494.78,13494.78,13494.78,13494.78
01/13/05,13573.28,13573.28,13573.28,13573.28
1/12/2005,13565.31,13565.31,13565.31,13565.31
1/11/2005,13509.25,13509.25,13509.25,13509.25
1/10/2005,13531.39,13531.39,13531.39,13531.39
1/7/2005,13574.86,13574.86,13574.86,13574.86
1/6/2005,13712.04,13712.04,13712.04,13712.04
1/5/2005,13764.36,13764.36,13764.36,13764.36
1/4/2005,14045.9,14045.9,14045.9,14045.9
1/3/2005,14237.42,14237.42,14237.42,14237.42
12/31/04,14230.14,14230.14,14230.14,14230.14
12/30/04,14163.55,14163.55,14163.55,14163.55
12/29/04,14266.38,14266.38,14266.38,14266.38
12/28/04,14196.95,14196.95,14196.95,14196.95
12/24/04,14194.9,14194.9,14194.9,14194.9
12/23/04,14235.3,14235.3,14235.3,14235.3
12/22/04,14151.08,14151.08,14151.08,14151.08
12/21/04,14180.79,14180.79,14180.79,14180.79
12/20/04,14214.04,14214.04,14214.04,14214.04
12/17/04,13992.44,13992.44,13992.44,13992.44
12/16/04,14024.63,14024.63,14024.63,14024.63
12/15/04,14078.54,14078.54,14078.54,14078.54
12/14/04,14043.52,14043.52,14043.52,14043.52
12/13/04,13886.16,13886.16,13886.16,13886.16
12/10/2004,13901.81,13901.81,13901.81,13901.81
12/9/2004,14008.82,14008.82,14008.82,14008.82
12/8/2004,14022.32,14022.32,14022.32,14022.32
12/7/2004,14235.78,14235.78,14235.78,14235.78
12/6/2004,14256.86,14256.86,14256.86,14256.86
12/3/2004,14211.84,14211.84,14211.84,14211.84
12/2/2004,14261.79,14261.79,14261.79,14261.79
12/1/2004,14162.8,14162.8,14162.8,14162.8
11/30/04,14060.05,14060.05,14060.05,14060.05
11/29/04,14066.91,14066.91,14066.91,14066.91
11/26/04,13895.03,13895.03,13895.03,13895.03
11/25/04,13926.61,13926.61,13926.61,13926.61
11/24/04,13997.02,13997.02,13997.02,13997.02
11/23/04,14023.29,14023.29,14023.29,14023.29
11/22/04,13800.6,13800.6,13800.6,13800.6
11/19/04,13787.68,13787.68,13787.68,13787.68
11/18/04,13799.82,13799.82,13799.82,13799.82
11/17/04,13824.98,13824.98,13824.98,13824.98
11/16/04,13746.08,13746.08,13746.08,13746.08
11/15/04,13932.22,13932.22,13932.22,13932.22
11/12/2004,13784.46,13784.46,13784.46,13784.46
11/11/2004,13624.51,13624.51,13624.51,13624.51
11/10/2004,13672.37,13672.37,13672.37,13672.37
11/9/2004,13516.67,13516.67,13516.67,13516.67
11/8/2004,13561.49,13561.49,13561.49,13561.49
11/5/2004,13494.95,13494.95,13494.95,13494.95
11/4/2004,13369.09,13369.09,13369.09,13369.09
11/3/2004,13397.67,13397.67,13397.67,13397.67
11/2/2004,13308.74,13308.74,13308.74,13308.74
11/1/2004,13094.25,13094.25,13094.25,13094.25
10/29/04,13054.66,13054.66,13054.66,13054.66
10/28/04,13113.15,13113.15,13113.15,13113.15
10/27/04,12838.71,12838.71,12838.71,12838.71
10/26/04,12852.35,12852.35,12852.35,12852.35
10/25/04,12818.1,12818.1,12818.1,12818.1
10/21/04,13015.2,13015.2,13015.2,13015.2
10/20/04,12999.13,12999.13,12999.13,12999.13
10/19/04,13154.55,13154.55,13154.55,13154.55
10/18/04,13034.74,13034.74,13034.74,13034.74
10/15/04,13059.43,13059.43,13059.43,13059.43
10/14/04,13035.38,13035.38,13035.38,13035.38
10/13/04,13171.58,13171.58,13171.58,13171.58
10/12/2004,13251.59,13251.59,13251.59,13251.59
10/11/2004,13305.13,13305.13,13305.13,13305.13
10/8/2004,13241.46,13241.46,13241.46,13241.46
10/7/2004,13321.73,13321.73,13321.73,13321.73
10/6/2004,13271.57,13271.57,13271.57,13271.57
10/5/2004,13331.1,13331.1,13331.1,13331.1
10/4/2004,13359.25,13359.25,13359.25,13359.25
09/30/04,13120.03,13120.03,13120.03,13120.03
09/28/04,12950.8,12950.8,12950.8,12950.8
09/27/04,13021.9,13021.9,13021.9,13021.9
09/24/04,13066.84,13066.84,13066.84,13066.84
09/23/04,13280.43,13280.43,13280.43,13280.43
09/22/04,13272.23,13272.23,13272.23,13272.23
09/21/04,13304.48,13304.48,13304.48,13304.48
09/20/04,13221.33,13221.33,13221.33,13221.33
09/17/04,13224.93,13224.93,13224.93,13224.93
09/16/04,13209.84,13209.84,13209.84,13209.84
09/15/04,13084.4,13084.4,13084.4,13084.4
09/14/04,13148.06,13148.06,13148.06,13148.06
09/13/04,13139.57,13139.57,13139.57,13139.57
9/10/2004,13003.99,13003.99,13003.99,13003.99
9/9/2004,12942.2,12942.2,12942.2,12942.2
9/8/2004,13049.96,13049.96,13049.96,13049.96
9/7/2004,13136.04,13136.04,13136.04,13136.04
9/6/2004,13104.34,13104.34,13104.34,13104.34
9/3/2004,12948.1,12948.1,12948.1,12948.1
9/2/2004,12999.07,12999.07,12999.07,12999.07
9/1/2004,13023.87,13023.87,13023.87,13023.87
08/31/04,12850.28,12850.28,12850.28,12850.28
08/30/04,12877.78,12877.78,12877.78,12877.78
08/27/04,12818.42,12818.42,12818.42,12818.42
08/26/04,12784.39,12784.39,12784.39,12784.39
08/25/04,12793.03,12793.03,12793.03,12793.03
08/24/04,12646.49,12646.49,12646.49,12646.49
08/23/04,12431.77,12431.77,12431.77,12431.77
08/20/04,12376.9,12376.9,12376.9,12376.9
08/19/04,12396.67,12396.67,12396.67,12396.67
08/18/04,12228.54,12228.54,12228.54,12228.54
08/17/04,12256.12,12256.12,12256.12,12256.12
08/16/04,12219.75,12219.75,12219.75,12219.75
08/13/04,12359.83,12359.83,12359.83,12359.83
8/12/2004,12413.43,12413.43,12413.43,12413.43
8/11/2004,12343.13,12343.13,12343.13,12343.13
8/10/2004,12408.04,12408.04,12408.04,12408.04
8/9/2004,12467.41,12467.41,12467.41,12467.41
8/6/2004,12478.68,12478.68,12478.68,12478.68
8/5/2004,12491.92,12491.92,12491.92,12491.92
8/4/2004,12280.26,12280.26,12280.26,12280.26
8/3/2004,12357.12,12357.12,12357.12,12357.12
8/2/2004,12201.39,12201.39,12201.39,12201.39
07/30/04,12238.03,12238.03,12238.03,12238.03
07/29/04,12183.1,12183.1,12183.1,12183.1
07/28/04,12320.27,12320.27,12320.27,12320.27
07/27/04,12301.32,12301.32,12301.32,12301.32
07/26/04,12319.83,12319.83,12319.83,12319.83
07/23/04,12352.99,12352.99,12352.99,12352.99
07/22/04,12320.21,12320.21,12320.21,12320.21
07/21/04,12395.11,12395.11,12395.11,12395.11
07/20/04,12123.63,12123.63,12123.63,12123.63
07/19/04,12166.95,12166.95,12166.95,12166.95
07/16/04,12059.2,12059.2,12059.2,12059.2
07/15/04,11939.41,11939.41,11939.41,11939.41
07/14/04,11932.83,11932.83,11932.83,11932.83
07/13/04,12078.33,12078.33,12078.33,12078.33
7/12/2004,12191.01,12191.01,12191.01,12191.01
7/9/2004,12202.26,12202.26,12202.26,12202.26
7/8/2004,12119.75,12119.75,12119.75,12119.75
7/7/2004,12320.26,12320.26,12320.26,12320.26
7/6/2004,12284.08,12284.08,12284.08,12284.08
7/5/2004,12252.11,12252.11,12252.11,12252.11
7/2/2004,12220.13,12220.13,12220.13,12220.13
06/30/04,12285.75,12285.75,12285.75,12285.75
06/29/04,12116.3,12116.3,12116.3,12116.3
06/28/04,12194.6,12194.6,12194.6,12194.6
06/25/04,12185.52,12185.52,12185.52,12185.52
06/24/04,12163.68,12163.68,12163.68,12163.68
06/23/04,11849.77,11849.77,11849.77,11849.77
06/21/04,11845.59,11845.59,11845.59,11845.59
06/18/04,11855.55,11855.55,11855.55,11855.55
06/17/04,12082.86,12082.86,12082.86,12082.86
06/16/04,12161.78,12161.78,12161.78,12161.78
06/15/04,12050.69,12050.69,12050.69,12050.69
06/14/04,12076.57,12076.57,12076.57,12076.57
6/11/2004,12396.39,12396.39,12396.39,12396.39
6/10/2004,12422.87,12422.87,12422.87,12422.87
6/9/2004,12339.94,12339.94,12339.94,12339.94
6/8/2004,12344.16,12344.16,12344.16,12344.16
6/7/2004,12326.85,12326.85,12326.85,12326.85
6/4/2004,12022.64,12022.64,12022.64,12022.64
6/3/2004,11929.93,11929.93,11929.93,11929.93
6/2/2004,12201.75,12201.75,12201.75,12201.75
6/1/2004,12105.55,12105.55,12105.55,12105.55
05/31/04,12198.24,12198.24,12198.24,12198.24
05/28/04,12116.87,12116.87,12116.87,12116.87
05/27/04,11983.9,11983.9,11983.9,11983.9
05/25/04,11692.56,11692.56,11692.56,11692.56
05/24/04,11662.97,11662.97,11662.97,11662.97
05/21/04,11576.01,11576.01,11576.01,11576.01
05/20/04,11339.62,11339.62,11339.62,11339.62
05/19/04,11469.41,11469.41,11469.41,11469.41
05/18/04,11072.39,11072.39,11072.39,11072.39
05/17/04,10967.65,10967.65,10967.65,10967.65
05/14/04,11276.86,11276.86,11276.86,11276.86
05/13/04,11396.94,11396.94,11396.94,11396.94
5/12/2004,11528.18,11528.18,11528.18,11528.18
5/11/2004,11508.09,11508.09,11508.09,11508.09
5/10/2004,11485.5,11485.5,11485.5,11485.5
5/7/2004,11910.76,11910.76,11910.76,11910.76
5/6/2004,12010.31,12010.31,12010.31,12010.31
5/5/2004,11950.46,11950.46,11950.46,11950.46
5/4/2004,12098.3,12098.3,12098.3,12098.3
5/3/2004,11950.62,11950.62,11950.62,11950.62
04/30/04,11942.96,11942.96,11942.96,11942.96
04/29/04,12005.58,12005.58,12005.58,12005.58
04/28/04,12165.31,12165.31,12165.31,12165.31
04/27/04,12154.91,12154.91,12154.91,12154.91
04/26/04,12132.68,12132.68,12132.68,12132.68
04/23/04,12383.94,12383.94,12383.94,12383.94
04/22/04,12167.7,12167.7,12167.7,12167.7
04/21/04,12227.3,12227.3,12227.3,12227.3
04/20/04,12394.37,12394.37,12394.37,12394.37
04/19/04,12450,12450,12450,12450
04/16/04,12458.38,12458.38,12458.38,12458.38
04/15/04,12479.26,12479.26,12479.26,12479.26
04/14/04,12669.86,12669.86,12669.86,12669.86
04/13/04,13031.81,13031.81,13031.81,13031.81
4/8/2004,12909.37,12909.37,12909.37,12909.37
4/7/2004,12920.05,12920.05,12920.05,12920.05
4/6/2004,12886.97,12886.97,12886.97,12886.97
4/2/2004,12731.76,12731.76,12731.76,12731.76
4/1/2004,12676.25,12676.25,12676.25,12676.25
03/31/04,12681.67,12681.67,12681.67,12681.67
03/30/04,12641.39,12641.39,12641.39,12641.39
03/29/04,12427.34,12427.34,12427.34,12427.34
03/26/04,12483.24,12483.24,12483.24,12483.24
03/25/04,12520.21,12520.21,12520.21,12520.21
03/24/04,12678.13,12678.13,12678.13,12678.13
03/23/04,12588.36,12588.36,12588.36,12588.36
03/22/04,12550.91,12550.91,12550.91,12550.91
03/19/04,12790.58,12790.58,12790.58,12790.58
03/18/04,12816.19,12816.19,12816.19,12816.19
03/17/04,12975.72,12975.72,12975.72,12975.72
03/16/04,12932.62,12932.62,12932.62,12932.62
03/15/04,12919.41,12919.41,12919.41,12919.41
3/12/2004,12932.23,12932.23,12932.23,12932.23
3/11/2004,13024.06,13024.06,13024.06,13024.06
3/10/2004,13214.2,13214.2,13214.2,13214.2
3/9/2004,13397.25,13397.25,13397.25,13397.25
3/8/2004,13573.54,13573.54,13573.54,13573.54
3/5/2004,13454.76,13454.76,13454.76,13454.76
3/4/2004,13451.56,13451.56,13451.56,13451.56
3/3/2004,13454.09,13454.09,13454.09,13454.09
3/2/2004,13731.35,13731.35,13731.35,13731.35
3/1/2004,13918.65,13918.65,13918.65,13918.65
02/27/04,13907.03,13907.03,13907.03,13907.03
02/26/04,13674.64,13674.64,13674.64,13674.64
02/25/04,13599.47,13599.47,13599.47,13599.47
02/24/04,13756.41,13756.41,13756.41,13756.41
02/23/04,13765.07,13765.07,13765.07,13765.07
02/20/04,13868.37,13868.37,13868.37,13868.37
02/19/04,13867.22,13867.22,13867.22,13867.22
02/18/04,13928.38,13928.38,13928.38,13928.38
02/17/04,13815.44,13815.44,13815.44,13815.44
02/16/04,13831.53,13831.53,13831.53,13831.53
02/13/04,13739.8,13739.8,13739.8,13739.8
2/12/2004,13625.13,13625.13,13625.13,13625.13
2/11/2004,13524.76,13524.76,13524.76,13524.76
2/10/2004,13515.66,13515.66,13515.66,13515.66
2/9/2004,13576.68,13576.68,13576.68,13576.68
2/6/2004,13309.6,13309.6,13309.6,13309.6
2/5/2004,13030.94,13030.94,13030.94,13030.94
2/4/2004,13086.73,13086.73,13086.73,13086.73
2/3/2004,13090.01,13090.01,13090.01,13090.01
2/2/2004,12999.98,12999.98,12999.98,12999.98
01/30/04,13289.37,13289.37,13289.37,13289.37
01/29/04,13334.01,13334.01,13334.01,13334.01
01/28/04,13431.78,13431.78,13431.78,13431.78
01/27/04,13761.88,13761.88,13761.88,13761.88
01/26/04,13727.27,13727.27,13727.27,13727.27
01/21/04,13750.58,13750.58,13750.58,13750.58
01/20/04,13570.43,13570.43,13570.43,13570.43
01/19/04,13253.31,13253.31,13253.31,13253.31
01/16/04,13167.76,13167.76,13167.76,13167.76
01/15/04,13249.81,13249.81,13249.81,13249.81
01/14/04,13320.88,13320.88,13320.88,13320.88
01/13/04,13396.65,13396.65,13396.65,13396.65
1/12/2004,13352.22,13352.22,13352.22,13352.22
1/9/2004,13385.8,13385.8,13385.8,13385.8
1/8/2004,13203.59,13203.59,13203.59,13203.59
1/7/2004,13157.68,13157.68,13157.68,13157.68
1/6/2004,13036.32,13036.32,13036.32,13036.32
1/5/2004,13005.33,13005.33,13005.33,13005.33
1/2/2004,12801.48,12801.48,12801.48,12801.48
12/31/03,12575.94,12575.94,12575.94,12575.94
12/30/03,12526.74,12526.74,12526.74,12526.74
