Date,65歲後基金_Price,大中華股票基金_Price,中港動態資產配置基金_Price,中港基金_Price,日本股票基金_Price,北美股票基金_Price,全球基金_Price,均衡組合_Price,亞洲股票基金_Price,亞洲債券基金_Price,亞歐基金_Price,美洲基金_Price,香港股票基金_Price,核心累積基金_Price,基金經理精選退休基金_Price,強積金保守基金_Price,富達增長基金_Price,富達穩定資本基金_Price,富達穩定增長基金_Price,綠色退休基金_Price,增長組合_Price,歐洲股票基金_Price,環球債券基金_Price,穩定資本組合_Price
23/4/2007,,174.9,,,180.33,117.21,,154.97,177.66,,,,252.61,,,107.38,,,,118.54,177.64,234.81,,145.17
24/4/2007,,174.79,,,180.76,117.29,,154.93,177.35,,,,251.83,,,107.39,,,,118.15,177.4,233.82,,145.23
25/4/2007,,173.9,,,178.33,118.35,,155.01,177.36,,,,251.04,,,107.4,,,,119.23,177.52,236.64,,145.29
26/4/2007,,175.17,,,178.71,118.41,,155.18,178.13,,,,252.48,,,107.4,,,,119.13,178.04,235.68,,145.3
27/4/2007,,173.79,,,178.64,118.2,,154.67,177.04,,,,250.15,,,107.41,,,,119.13,177.22,235.69,,144.92
28/4/2007,,173.79,,,178.64,118.2,,154.67,177.04,,,,250.15,,,107.42,,,,119.13,177.22,235.69,,144.92
29/4/2007,,173.79,,,178.64,118.2,,154.67,177.04,,,,250.15,,,107.42,,,,119.13,177.22,235.69,,144.92
30/4/2007,,172.3,,,178.62,117.31,,154.5,176.39,,,,247.88,,,107.43,,,,118.76,176.53,236.11,,144.99
1/5/2007,,172.3,,,178.62,117.31,,154.5,176.39,,,,247.88,,,107.44,,,,118.76,176.53,236.11,,144.99
2/5/2007,,172.87,,,177.66,118.37,,154.62,177.12,,,,248.82,,,107.44,,,,119.41,177.04,236.63,,144.93
3/5/2007,,174.92,,,177.63,118.74,,155.03,178.54,,,,252.4,,,107.45,,,,119.61,178.08,236.41,,145.06
4/5/2007,,177.26,,,177.59,118.83,,155.59,180.67,,,,254.72,,,107.45,,,,120.29,179.19,238.99,,145.38
5/5/2007,,177.26,,,177.59,118.83,,155.59,180.67,,,,254.72,,,107.46,,,,120.29,179.19,238.99,,145.38
6/5/2007,,177.26,,,177.59,118.83,,155.59,180.67,,,,254.72,,,107.47,,,,120.29,179.19,238.99,,145.38
7/5/2007,,178.31,,,180.5,119.11,,156.26,182.36,,,,255.56,,,107.47,,,,121.27,180.19,239.94,,145.91
8/5/2007,,177.14,,,180.19,118.91,,155.6,181.79,,,,253.5,,,107.48,,,,120.58,179.03,235.94,,145.48
9/5/2007,,177.81,,,181.91,119.49,,155.94,182.33,,,,255.53,,,107.49,,,,120.88,179.81,236.83,,145.62
10/5/2007,,178.38,,,179.25,117.82,,155.52,183.3,,,,255.91,,,107.49,,,,119.7,179.08,234.73,,145.33
11/5/2007,,176.14,,,178.14,118.96,,155.15,182.2,,,,252.53,,,107.5,,,,120.48,178.47,236.21,,145.07
12/5/2007,,176.14,,,178.14,118.96,,155.15,182.2,,,,252.53,,,107.51,,,,120.48,178.47,236.21,,145.07
13/5/2007,,176.14,,,178.14,118.96,,155.15,182.2,,,,252.53,,,107.51,,,,120.48,178.47,236.21,,145.07
14/5/2007,,180.29,,,178.32,118.68,,155.94,184.12,,,,259.41,,,107.52,,,,120.29,180.08,235.89,,145.48
15/5/2007,,178.92,,,176.94,118.31,,155.56,182.06,,,,258.33,,,107.53,,,,120.48,179.5,237.56,,145.18
16/5/2007,,180.17,,,176.31,119.43,,156.05,182.3,,,,260.53,,,107.53,,,,120.77,180.31,237.22,,145.53
17/5/2007,,180.64,,,174.82,119.14,,155.87,183.47,,,,260.81,,,107.54,,,,120.67,180.29,236.6,,145.28
18/5/2007,,179.76,,,173.64,119.98,,155.6,182.7,,,,258.96,,,107.54,,,,121.46,179.98,238.64,,145.03
19/5/2007,,179.76,,,173.64,119.98,,155.6,182.7,,,,258.96,,,107.55,,,,121.46,179.98,238.64,,145.03
20/5/2007,,179.76,,,173.64,119.98,,155.6,182.7,,,,258.96,,,107.56,,,,121.46,179.98,238.64,,145.03
21/5/2007,,180.9,,,174.5,120.27,,155.89,184.26,,,,259.69,,,107.56,,,,121.36,180.52,238.09,,145.22
22/5/2007,,181.19,,,176.67,120.14,,155.94,185.48,,,,259.2,,,107.57,,,,121.46,180.76,238.14,,145.19
23/5/2007,,181.87,,,177.52,119.84,,156.03,186.57,,,,259.28,,,107.58,,,,122.24,181.11,240.04,,145.17
24/5/2007,,181.87,,,177.52,119.84,,156.03,186.57,,,,259.28,,,107.58,,,,122.24,181.11,240.04,,145.17
25/5/2007,,179.59,,,175.24,119.43,,155.01,184.04,,,,254.89,,,107.59,,,,121.35,179.24,237.25,,144.51
26/5/2007,,179.59,,,175.24,119.43,,155.01,184.04,,,,254.89,,,107.6,,,,121.35,179.24,237.25,,144.51
27/5/2007,,179.59,,,175.24,119.43,,155.01,184.04,,,,254.89,,,107.6,,,,121.35,179.24,237.25,,144.51
28/5/2007,,179.66,,,176.28,119.41,,155.11,184.79,,,,254.76,,,107.61,,,,121.45,179.45,237.55,,144.56
29/5/2007,,180.05,,,177.21,119.53,,155.16,185.66,,,,254.36,,,107.61,,,,121.55,179.66,238.18,,144.55
30/5/2007,,177.78,,,177.05,120.4,,154.64,184.2,,,,251.07,,,107.62,,,,121.64,178.77,236.53,,144.19
31/5/2007,,180.52,,,179.21,120.25,,155.48,186.99,,,,255.79,,,107.63,,,,122.25,180.59,238.63,,144.61
1/6/2007,,181.88,,,179.95,120.99,,155.91,189.56,,,,256.64,,,107.63,,,,122.76,181.6,240.03,,144.8
2/6/2007,,181.88,,,179.95,120.99,,155.91,189.56,,,,256.64,,,107.64,,,,122.76,181.6,240.03,,144.8
3/6/2007,,181.88,,,179.95,120.99,,155.91,189.56,,,,256.64,,,107.65,,,,122.76,181.6,240.03,,144.8
4/6/2007,,182.34,,,180.62,121.18,,156.26,191.58,,,,257.86,,,107.65,,,,122.96,182.21,240.61,,145.03
5/6/2007,,183.31,,,181.01,120.45,,156.35,191.03,,,,259.2,,,107.66,,,,122.56,182.34,239.93,,145.1
6/6/2007,,183.69,,,182.1,119.27,,156.09,191.41,,,,259.67,,,107.67,,,,121.3,181.67,235.1,,145.03
7/6/2007,,183.68,,,181.79,117.23,,155.34,191.34,,,,259.17,,,107.67,,,,119.45,180.59,231.65,,144.41
8/6/2007,,181.72,,,178.93,118.75,,154.41,188.17,,,,255.67,,,107.68,,,,119.74,179.23,230.14,,143.66
9/6/2007,,181.72,,,178.93,118.75,,154.41,188.17,,,,255.67,,,107.68,,,,119.74,179.23,230.14,,143.66
10/6/2007,,181.72,,,178.93,118.75,,154.41,188.17,,,,255.67,,,107.69,,,,119.74,179.23,230.14,,143.66
11/6/2007,,182.86,,,179.6,118.74,,154.52,188.2,,,,257.09,,,107.7,,,,120.13,179.75,232.35,,143.59
12/6/2007,,183.24,,,179.15,117.37,,154.1,189.77,,,,257.17,,,107.7,,,,119.06,179.24,230.43,,143.2
13/6/2007,,182.74,,,178.06,118.89,,154.01,188.3,,,,256.87,,,107.71,,,,119.83,179.31,230.85,,143.05
14/6/2007,,185.45,,,178.53,119.46,,155.01,192.07,,,,260.71,,,107.72,,,,120.81,181.35,234.88,,143.59
15/6/2007,,187.78,,,179.52,120.01,,155.79,193.82,,,,263.6,,,107.72,,,,122.09,182.8,238.48,,144.07
16/6/2007,,187.78,,,179.52,120.01,,155.79,193.82,,,,263.6,,,107.73,,,,122.09,182.8,238.48,,144.07
17/6/2007,,187.78,,,179.52,120.01,,155.79,193.82,,,,263.6,,,107.74,,,,122.09,182.8,238.48,,144.07
18/6/2007,,191.25,,,180.87,119.79,,156.98,196.41,,,,269.44,,,107.74,,,,122.19,184.86,238.67,,144.89
19/6/2007,,191.25,,,180.87,119.79,,156.98,196.41,,,,269.44,,,107.75,,,,122.19,184.86,238.67,,144.89
20/6/2007,,193.27,,,180.39,118.24,,157.28,197.78,,,,271.74,,,107.76,,,,121.7,185.15,239.23,,145.2
21/6/2007,,196.17,,,181.09,118.85,,157.47,198.08,,,,275.49,,,107.76,,,,121.5,185.76,236.49,,145.19
22/6/2007,,196.16,,,179.81,117.19,,157.1,196.81,,,,275.67,,,107.77,,,,120.6,184.96,235.67,,144.99
23/6/2007,,196.16,,,179.81,117.19,,157.1,196.81,,,,275.67,,,107.77,,,,120.6,184.96,235.67,,144.99
24/6/2007,,196.16,,,179.81,117.19,,157.1,196.81,,,,275.67,,,107.78,,,,120.6,184.96,235.67,,144.99
25/6/2007,,195.83,,,179.11,116.97,,157.06,196.28,,,,273.23,,,107.79,,,,120.2,184.45,235.69,,145.18
26/6/2007,,194.37,,,179.64,116.59,,156.8,194.31,,,,272.64,,,107.79,,,,119.8,183.84,234.02,,145.06
27/6/2007,,193.77,,,177.36,117.93,,156.44,191.06,,,,270.9,,,107.8,,,,119.9,183.03,232.01,,144.89
28/6/2007,,195.33,,,177.42,118.2,,157.13,193.52,,,,273.59,,,107.81,,,,120.5,184.45,235.26,,145.27
29/6/2007,,195.12,,,179.58,117.98,,157.39,194.09,,,,272.8,,,107.81,,,,120.79,184.83,237.18,,145.48
30/6/2007,,195.12,,,179.58,117.98,,157.39,194.09,,,,272.8,,,107.82,,,,120.79,184.83,237.18,,145.48
1/7/2007,,195.12,,,179.58,117.98,,157.39,194.09,,,,272.8,,,107.83,,,,120.79,184.83,237.18,,145.48
2/7/2007,,195.12,,,179.58,117.98,,157.39,194.09,,,,272.8,,,107.83,,,,120.79,184.83,237.18,,145.48
3/7/2007,,199.62,,,182.35,119.61,,159.53,198.31,,,,278.62,,,107.84,,,,122.35,188.28,241.41,,147.05
4/7/2007,,200.88,,,182.07,119.52,,159.77,200.19,,,,279.48,,,107.84,,,,122.65,188.94,242.77,,147.11
5/7/2007,,202.52,,,182.46,119.5,,159.67,200.81,,,,281.01,,,107.85,,,,122.25,189.12,240.82,,146.89
6/7/2007,,204.16,,,181.36,120.06,,160.19,202.33,,,,284.77,,,107.86,,,,122.73,190.32,243.32,,147.09
7/7/2007,,204.16,,,181.36,120.06,,160.19,202.33,,,,284.77,,,107.86,,,,122.73,190.32,243.32,,147.09
8/7/2007,,204.16,,,181.36,120.06,,160.19,202.33,,,,284.77,,,107.87,,,,122.73,190.32,243.32,,147.09
9/7/2007,,208.3,,,182.54,119.94,,161.18,205.51,,,,290.05,,,107.88,,,,122.92,192.15,244.1,,147.72
10/7/2007,,208.77,,,183.94,118.22,,161.23,205.17,,,,290.33,,,107.88,,,,121.88,191.71,242.62,,147.99
11/7/2007,,206.73,,,182.23,118.87,,161.1,203.58,,,,286.76,,,107.89,,,,122.2,190.94,242.62,,148.13
12/7/2007,,207.3,,,180.87,120.89,,161.48,204.77,,,,287.8,,,107.9,,,,123.78,192.08,245.68,,148.21
13/7/2007,,209.32,,,184.14,121.07,,162.55,208.61,,,,291.73,,,107.9,,,,124.27,194.08,246.67,,148.9
14/7/2007,,209.32,,,184.14,121.07,,162.55,208.61,,,,291.73,,,107.91,,,,124.27,194.08,246.67,,148.9
15/7/2007,,209.32,,,184.14,121.07,,162.55,208.61,,,,291.73,,,107.92,,,,124.27,194.08,246.67,,148.9
16/7/2007,,208.03,,,184.15,120.75,,162.47,206.64,,,,291.01,,,107.92,,,,124.37,193.61,247.21,,148.97
17/7/2007,,210.15,,,183.86,120.74,,162.68,207.18,,,,293.4,,,107.93,,,,124.27,194.01,246.04,,149.11
18/7/2007,,208.3,,,182.28,120.63,,162.07,205.18,,,,289.82,,,107.93,,,,123.69,192.47,243.86,,148.86
19/7/2007,,209.26,,,183.18,121.2,,162.62,206.58,,,,291.93,,,107.94,,,,124.67,193.63,246.18,,149.15
20/7/2007,,213.32,,,185.53,119.83,,163.62,210.38,,,,296.83,,,107.95,,,,123.49,194.99,243.85,,149.99
21/7/2007,,213.32,,,185.53,119.83,,163.62,210.38,,,,296.83,,,107.95,,,,123.49,194.99,243.85,,149.99
22/7/2007,,213.32,,,185.53,119.83,,163.62,210.38,,,,296.83,,,107.96,,,,123.49,194.99,243.85,,149.99
23/7/2007,,215.61,,,183.47,120.5,,164.12,211,,,,298.9,,,107.97,,,,123.88,195.82,244.56,,150.38
24/7/2007,,219.08,,,185.28,118.16,,164.36,212.6,,,,302.83,,,107.97,,,,122.42,195.91,240.65,,150.66
25/7/2007,,218.87,,,184.65,118.92,,163.92,210.4,,,,302.33,,,107.98,,,,121.73,195.09,235.59,,150.4
26/7/2007,,216.78,,,185.07,116.03,,162.58,205.84,,,,300.03,,,107.99,,,,119.2,192.23,228.69,,149.62
27/7/2007,,208.69,,,182.06,114.2,,160.46,195.98,,,,290.67,,,107.99,,,,117.47,187.76,226.59,,148.43
28/7/2007,,208.69,,,182.06,114.2,,160.46,195.98,,,,290.67,,,108,,,,117.47,187.76,226.59,,148.43
29/7/2007,,208.69,,,182.06,114.2,,160.46,195.98,,,,290.67,,,108,,,,117.47,187.76,226.59,,148.43
30/7/2007,,209.14,,,183.26,115.14,,160.78,197,,,,292.93,,,108.01,,,,118.18,188.71,227.22,,148.48
31/7/2007,,213.77,,,182.48,113.78,,162,201.11,,,,298.65,,,108.02,,,,118.18,190.96,232.41,,149.29
1/8/2007,,205.84,,,178.85,114.82,,159.87,192.32,,,,289.26,,,108.02,,,,117.68,186.83,228.65,,147.94
2/8/2007,,204.86,,,178.36,115.28,,159.81,194.19,,,,287.52,,,108.03,,,,118.17,186.9,229.83,,147.83
3/8/2007,,206.21,,,179.83,112.02,,160.01,196.29,,,,287.99,,,108.04,,,,116.44,186.55,228.36,,148.24
4/8/2007,,206.21,,,179.83,112.02,,160.01,196.29,,,,287.99,,,108.04,,,,116.44,186.55,228.36,,148.24
5/8/2007,,206.21,,,179.83,112.02,,160.01,196.29,,,,287.99,,,108.05,,,,116.44,186.55,228.36,,148.24
6/8/2007,,200.35,,,180.16,114.78,,159.04,191.51,,,,278.71,,,108.06,,,,117.31,184.46,226.62,,147.75
7/8/2007,,198.49,,,177.72,115.35,,158.78,190.91,,,,277.53,,,108.06,,,,118.1,184.24,229.04,,147.47
8/8/2007,,204.92,,,176.51,116.5,,160.27,197.26,,,,286.8,,,108.07,,,,119.7,187.82,233.21,,148.12
9/8/2007,,206.86,,,179.37,112.85,,159.8,197.57,,,,287.37,,,108.08,,,,116.61,186.45,224.69,,148.01
10/8/2007,,201.22,,,174.5,113.56,,157.46,188.36,,,,278.84,,,108.08,,,,115.1,181.99,216.9,,146.53
11/8/2007,,201.22,,,174.5,113.56,,157.46,188.36,,,,278.84,,,108.09,,,,115.1,181.99,216.9,,146.53
12/8/2007,,201.22,,,174.5,113.56,,157.46,188.36,,,,278.84,,,108.09,,,,115.1,181.99,216.9,,146.53
13/8/2007,,200.99,,,173.51,113.42,,157.78,189.15,,,,279.28,,,108.1,,,,116.01,182.68,222.5,,146.71
14/8/2007,,201.18,,,175.3,111.46,,157.41,187.45,,,,280.24,,,108.11,,,,114.4,181.97,219.08,,146.47
15/8/2007,,194.89,,,171.72,110.05,,155.45,181,,,,272.62,,,108.11,,,,112.72,178.22,216.51,,145.22
16/8/2007,,185.2,,,172.52,110.64,,152.52,168.55,,,,261.01,,,108.12,,,,111.17,172.42,206.73,,143.4
17/8/2007,,180.62,,,167.75,113.42,,152.45,166.77,,,,254.38,,,108.13,,,,112.96,171.97,213.38,,143.46
18/8/2007,,180.62,,,167.75,113.42,,152.45,166.77,,,,254.38,,,108.13,,,,112.96,171.97,213.38,,143.46
19/8/2007,,180.62,,,167.75,113.42,,152.45,166.77,,,,254.38,,,108.14,,,,112.96,171.97,213.38,,143.46
20/8/2007,,190.93,,,165.83,113.05,,154.65,177.95,,,,268.85,,,108.15,,,,113.67,176.18,214,,144.87
21/8/2007,,194.13,,,169.55,113.02,,155.56,178.4,,,,272.86,,,108.15,,,,113.78,177.71,214.12,,145.53
22/8/2007,,197.59,,,168.28,114.32,,156.73,180.81,,,,279.81,,,108.16,,,,115.37,180.52,218.82,,146.05
23/8/2007,,204.35,,,171.93,114.19,,158.77,187.82,,,,288.81,,,108.17,,,,116.25,184.28,220.23,,147.4
24/8/2007,,204.43,,,171.71,115.63,,158.94,186.32,,,,288.89,,,108.17,,,,117.04,184.53,222.36,,147.53
25/8/2007,,204.43,,,171.71,115.63,,158.94,186.32,,,,288.89,,,108.18,,,,117.04,184.53,222.36,,147.53
26/8/2007,,204.43,,,171.71,115.63,,158.94,186.32,,,,288.89,,,108.18,,,,117.04,184.53,222.36,,147.53
27/8/2007,,211.01,,,171.54,114.49,,160.46,189.59,,,,299.75,,,108.19,,,,116.74,187.21,222.68,,148.57
28/8/2007,,209.94,,,172.92,111.79,,159.86,189.38,,,,297.24,,,108.2,,,,114.75,185.67,218.67,,148.33
29/8/2007,,206.83,,,169.5,114.24,,159.1,186.64,,,,292.06,,,108.2,,,,116.05,184.4,219.98,,147.79
30/8/2007,,211,,,170.15,113.8,,160.18,189.51,,,,298.31,,,108.21,,,,116.25,186.44,222.34,,148.47
31/8/2007,,216.35,,,175.26,114.88,,161.71,193.07,,,,306.01,,,108.22,,,,117.84,189.76,225.35,,149.29
1/9/2007,,216.35,,,175.26,114.88,,161.71,193.07,,,,306.01,,,108.22,,,,117.84,189.76,225.35,,149.29
2/9/2007,,216.35,,,175.26,114.88,,161.71,193.07,,,,306.01,,,108.23,,,,117.84,189.76,225.35,,149.29
3/9/2007,,216.9,,,174.55,114.86,,161.86,193.85,,,,306.54,,,108.24,,,,117.84,190.11,226.06,,149.37
4/9/2007,,216.7,,,172.74,116.11,,161.91,194.16,,,,307.29,,,108.24,,,,118.64,190.44,227.08,,149.3
5/9/2007,,217.27,,,170.66,114.98,,161.92,194.43,,,,309.11,,,108.25,,,,117.45,189.92,223.97,,149.48
6/9/2007,,218.13,,,171.05,115.55,,162.31,195.92,,,,309.86,,,108.26,,,,117.65,190.57,224.92,,149.77
7/9/2007,,219.39,,,172.86,113.62,,162.39,196.69,,,,310.81,,,108.26,,,,116.03,189.88,220.52,,150.12
8/9/2007,,219.39,,,172.86,113.62,,162.39,196.69,,,,310.81,,,108.27,,,,116.03,189.88,220.52,,150.12
9/9/2007,,219.39,,,172.86,113.62,,162.39,196.69,,,,310.81,,,108.27,,,,116.03,189.88,220.52,,150.12
10/9/2007,,219.36,,,169.1,113.34,,162.47,192.96,,,,311.92,,,108.28,,,,115.23,189.21,218.23,,150.5
11/9/2007,,218.76,,,168.32,114.79,,162.91,195.43,,,,311.81,,,108.29,,,,116.74,190.37,222.72,,150.66
12/9/2007,,220.99,,,168.01,115.05,,163.53,195.84,,,,316.89,,,108.29,,,,117.14,191.54,223.87,,151.02
13/9/2007,,221.46,,,166.3,116.06,,164,197.1,,,,318.51,,,108.3,,,,117.83,192.58,225.18,,151.28
14/9/2007,,225.33,,,168.96,116.05,,164.61,199.5,,,,324.26,,,108.31,,,,117.44,193.83,221.76,,151.62
15/9/2007,,225.33,,,168.96,116.05,,164.61,199.5,,,,324.26,,,108.31,,,,117.44,193.83,221.76,,151.62
16/9/2007,,225.33,,,168.96,116.05,,164.61,199.5,,,,324.26,,,108.32,,,,117.44,193.83,221.76,,151.62
17/9/2007,,222.48,,,168.92,115.56,,163.63,197.31,,,,320.27,,,108.33,,,,116.46,191.92,217.77,,151.03
18/9/2007,,222.47,,,164.46,118.85,,163.79,196.29,,,,320.64,,,108.33,,,,118.21,192.52,221.12,,151.01
19/9/2007,,228.57,,,170.6,119.63,,166.55,204.63,,,,333.01,,,108.34,,,,120.38,198.02,228.88,,152.65
20/9/2007,,230.41,,,172.66,118.56,,166.43,207.17,,,,335.14,,,108.34,,,,120.08,198.32,228.87,,152.34
21/9/2007,,232.05,,,169.76,119.32,,167.17,207.46,,,,335.12,,,108.35,,,,120.57,199.03,230.61,,153.12
22/9/2007,,232.05,,,169.76,119.32,,167.17,207.46,,,,335.12,,,108.36,,,,120.57,199.03,230.61,,153.12
23/9/2007,,232.05,,,169.76,119.32,,167.17,207.46,,,,335.12,,,108.36,,,,120.57,199.03,230.61,,153.12
24/9/2007,,236.76,,,169.62,118.24,,168.22,209.82,,,,343.8,,,108.37,,,,120.18,200.93,230.24,,153.79
25/9/2007,,235.4,,,174.19,118.18,,168.11,210.28,,,,341.09,,,108.37,,,,119.79,200.64,228.03,,153.76
26/9/2007,,235.4,,,174.19,118.18,,168.11,210.28,,,,341.09,,,108.38,,,,119.79,200.64,228.03,,153.76
27/9/2007,,241.09,,,176.57,119.45,,169.68,213.99,,,,348.88,,,108.39,,,,121.17,203.99,231.49,,154.63
28/9/2007,,244.68,,,178.39,118.97,,170.38,215.6,,,,352.7,,,108.43,,,,121.36,204.96,232.1,,155.2
29/9/2007,,244.68,,,178.39,118.97,,170.38,215.6,,,,352.7,,,108.44,,,,121.36,204.96,232.1,,155.2
30/9/2007,,244.68,,,178.39,118.97,,170.38,215.6,,,,352.7,,,108.45,,,,121.36,204.96,232.1,,155.2
1/10/2007,,244.68,,,178.39,118.97,,170.38,215.6,,,,352.7,,,108.45,,,,121.36,204.96,232.1,,155.2
2/10/2007,,253.55,,,179.77,120.58,,173.2,222.5,,,,366.71,,,108.46,,,,122.59,210.12,234.58,,157.06
3/10/2007,,247.35,,,180.63,119.82,,171.7,222.75,,,,354.65,,,108.46,,,,122.39,207.63,235.57,,156
4/10/2007,,241.23,,,180.01,120.09,,170.46,221.18,,,,344.28,,,108.47,,,,122.59,205.29,236.48,,155.23
5/10/2007,,248.21,,,179.67,121.26,,171.96,222.51,,,,356.02,,,108.47,,,,123.53,208.4,238.3,,156.07
6/10/2007,,248.21,,,179.67,121.26,,171.96,222.51,,,,356.02,,,108.48,,,,123.53,208.4,238.3,,156.07
7/10/2007,,248.21,,,179.67,121.26,,171.96,222.51,,,,356.02,,,108.48,,,,123.53,208.4,238.3,,156.07
8/10/2007,,248.47,,,179.66,120.86,,171.84,224.39,,,,356.26,,,108.49,,,,123.01,208.3,236.21,,155.94
9/10/2007,,250,,,178.98,122,,172.47,224.69,,,,360.54,,,108.49,,,,123.9,209.61,237.68,,156.26
10/10/2007,,252.21,,,178.75,121.9,,173.18,227.24,,,,364.73,,,108.5,,,,124.09,210.9,238.98,,156.73
11/10/2007,,256.44,,,180.27,121.24,,174.33,229.64,,,,371.81,,,108.51,,,,124.29,213.22,241.79,,157.4
12/10/2007,,254.02,,,178.6,122.09,,173.65,227.25,,,,369.97,,,108.51,,,,124.09,212.05,240.22,,156.92
13/10/2007,,254.02,,,178.6,122.09,,173.65,227.25,,,,369.97,,,108.52,,,,124.09,212.05,240.22,,156.92
14/10/2007,,254.02,,,178.6,122.09,,173.65,227.25,,,,369.97,,,108.52,,,,124.09,212.05,240.22,,156.92
15/10/2007,,257.74,,,179.36,121.12,,174.18,227.19,,,,377.3,,,108.53,,,,123.25,213.12,238.95,,157.2
16/10/2007,,256.47,,,177.53,120.35,,173.09,223.03,,,,372.28,,,108.53,,,,121.85,210.81,236.53,,156.63
17/10/2007,,257.04,,,175.48,120.62,,173.49,222.28,,,,374.48,,,108.54,,,,122.35,211.27,239.28,,156.98
18/10/2007,,259.45,,,179.71,120.62,,174.4,223.65,,,,377.27,,,108.55,,,,122.25,212.45,238.01,,157.77
19/10/2007,,259.45,,,179.71,120.62,,174.4,223.65,,,,377.27,,,108.55,,,,122.25,212.45,238.01,,157.77
20/10/2007,,259.45,,,179.71,120.62,,174.4,223.65,,,,377.27,,,108.56,,,,122.25,212.45,238.01,,157.77
21/10/2007,,259.45,,,179.71,120.62,,174.4,223.65,,,,377.27,,,108.56,,,,122.25,212.45,238.01,,157.77
22/10/2007,,250.08,,,175.11,118.33,,171.93,213.81,,,,363.4,,,108.57,,,,119.34,206.39,230.91,,156.8
23/10/2007,,256.3,,,175.07,119.28,,173.44,220.02,,,,373.03,,,108.57,,,,120.32,209.7,235.69,,157.53
24/10/2007,,256.48,,,175.58,118.42,,173.56,219.73,,,,373.39,,,108.58,,,,120.02,209.46,233.66,,157.78
25/10/2007,,258.99,,,172.62,118.51,,174.69,223.9,,,,378.37,,,108.59,,,,120.51,211.43,236.86,,158.56
26/10/2007,,261.79,,,175.49,119.85,,176.38,228.85,,,,384.8,,,108.59,,,,122.1,214.63,239.44,,159.62
27/10/2007,,261.79,,,175.49,119.85,,176.38,228.85,,,,384.8,,,108.6,,,,122.1,214.63,239.44,,159.62
28/10/2007,,261.79,,,175.49,119.85,,176.38,228.85,,,,384.8,,,108.6,,,,122.1,214.63,239.44,,159.62
29/10/2007,,268.34,,,177.74,120.42,,178.71,233.23,,,,398.29,,,108.61,,,,122.9,218.89,241.49,,161.14
30/10/2007,,268.33,,,177.51,119.35,,178.24,232.1,,,,397.7,,,108.61,,,,122.5,218.04,240.4,,160.81
31/10/2007,,265.23,,,176.85,120.98,,178.11,232.79,,,,393.26,,,108.71,,,,124.07,218.03,243.49,,160.64
1/11/2007,,264.54,,,178.79,117.7,,177.69,233.01,,,,393.53,,,108.71,,,,121.77,216.9,238.91,,160.51
2/11/2007,,257.28,,,175.55,117.95,,176.05,227.55,,,,382.52,,,108.72,,,,121.27,213.23,236.85,,159.69
3/11/2007,,257.28,,,175.55,117.95,,176.05,227.55,,,,382.52,,,108.72,,,,121.27,213.23,236.85,,159.69
4/11/2007,,257.28,,,175.55,117.95,,176.05,227.55,,,,382.52,,,108.73,,,,121.27,213.23,236.85,,159.69
5/11/2007,,247.46,,,172.54,117.43,,173.79,225.21,,,,364.42,,,108.73,,,,120.27,208.45,234.71,,158.52
6/11/2007,,249.49,,,172.79,118.77,,174.71,226.52,,,,369.83,,,108.74,,,,121.69,210.43,236.55,,158.96
7/11/2007,,251.99,,,172.58,115.5,,175.25,229.64,,,,374.55,,,108.74,,,,119.68,210.72,235.83,,159.57
8/11/2007,,242.71,,,168.8,115.59,,173.54,223.24,,,,362.34,,,108.75,,,,118.68,206.76,233.34,,158.79
9/11/2007,,242.12,,,170.02,114.2,,172.93,222.61,,,,361.65,,,108.75,,,,117.27,204.97,228.9,,158.67
10/11/2007,,242.12,,,170.02,114.2,,172.93,222.61,,,,361.65,,,108.76,,,,117.27,204.97,228.9,,158.67
11/11/2007,,242.12,,,170.02,114.2,,172.93,222.61,,,,361.65,,,108.76,,,,117.27,204.97,228.9,,158.67
12/11/2007,,230.84,,,167.3,113.26,,170.67,213.83,,,,346.43,,,108.77,,,,116.08,200.52,226.44,,157.3
13/11/2007,,230.45,,,165.41,116.31,,170.87,215.74,,,,346.12,,,108.77,,,,117.92,201.31,227.17,,157.26
14/11/2007,,241.39,,,168.65,115.31,,173.27,220.34,,,,362.82,,,108.77,,,,118.02,206.07,230.29,,158.68
15/11/2007,,238.96,,,169.47,113.96,,172.31,216.83,,,,358.44,,,108.78,,,,116.34,203.97,225.16,,158.2
16/11/2007,,231.52,,,166.47,114.36,,170.42,213.14,,,,345.9,,,108.78,,,,115.94,200.24,222.84,,157.07
17/11/2007,,231.52,,,166.47,114.36,,170.42,213.14,,,,345.9,,,108.79,,,,115.94,200.24,222.84,,157.07
18/11/2007,,231.52,,,166.47,114.36,,170.42,213.14,,,,345.9,,,108.79,,,,115.94,200.24,222.84,,157.07
19/11/2007,,229.46,,,164.3,112.41,,169.71,212.93,,,,343.95,,,108.8,,,,113.85,198.16,217.02,,156.91
20/11/2007,,231.67,,,165.5,113.19,,170.44,210.09,,,,348.11,,,108.8,,,,114.84,199.76,221.77,,157.26
21/11/2007,,223.64,,,164.44,111.46,,168.41,204.12,,,,334.98,,,108.8,,,,112.83,194.81,216.3,,156.42
22/11/2007,,218.8,,,164.61,111.46,,167.51,203.17,,,,326.6,,,108.81,,,,113.03,192.89,217.59,,155.97
23/11/2007,,219.08,,,164.56,113.28,,168.34,203.31,,,,331.28,,,108.81,,,,114.53,194.68,220.49,,156.4
